Artist,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,release_year,release_month,release_day,Explicit Track
865.0,2358.0,-1.0,231745345.0,83611.0,6994071.0,64.98835392856964,96088327.0,1318047.0,87017.0,32191365.0,354699237.0,32996599.0,-1.0,576.0,-1.0,-1.0,18881.0,7.009063171804944,12900.0,99.0,-1.0,1068455.0,2022,4,21,0
94.0,3473.0,0.0,51588608.0,14616.0,7031379.0,-1.0,0.0,-1.0,28200.0,1366281.0,18843138.0,-1.0,28.0,23379.0,-1.0,11.0,41131.0,12.0,2832393.0,1084.0,346063.0,274717.0,2023,11,17,0
866.0,2477.0,0.0,727417273.0,107826.0,25463894.0,-1.0,563826762.0,2402463.0,51203.0,14475594.0,101847028.0,596719707.0,59.0,128432.0,126.0,19.0,25550.0,0.0,575560582.0,786536.0,1206091.0,3566957.0,2013,1,1,0
113.0,1838.0,33.9,168713011.0,40836.0,5604951.0,68.0,42717660.0,479690.0,0.0,0.0,0.0,28182.0,37.0,1635.0,2.0,-1.0,-1.0,-1.0,548106.0,2911.0,4059933.0,371164.0,2023,6,2,0
129.0,289.0,90.5,2218531106.0,263801.0,60437070.0,-1.0,1800863873.0,26301389.0,1295895.0,58018849.0,435340082.0,178579824.0,77.0,21340.0,107.0,45.0,409497.0,17.0,187658592.0,508457.0,79154715.0,3798652.0,2018,3,2,1
145.0,477.0,70.4,629102459.0,31206.0,51913972.0,0.0,317295184.0,924600.0,969500.0,28700787.0,404330162.0,814335857.0,0.0,46179.0,387.0,0.0,3549738.0,23.0,38480759.0,8821.0,-1.0,1252595.0,2023,2,24,1
166.0,1170.0,0.0,63142772.0,7213.0,65806267.0,78.9930707304825,320436.0,6638.0,7812.0,3088170.0,63352002.0,0.0,23.000907712988756,22016.0,53.0,17.99063491041682,586251.0,43.99413820105528,4517869.0,457.0,-1.0,512040.0,2024,3,29,1
484.0,1290.0,41.4,788282679.0,139716.0,24601490.0,68.0,872454191.0,11385109.0,979801.0,566011362.0,5580305533.0,54163882.0,17.0,486.0,-1.0,8.0,245877.0,7.0,81227283.0,135394.0,2158019.0,4124065.0,2018,8,31,1
41.0,2119.0,0.0,670068696.0,75834.0,16363220.0,67.0,665558958.0,11599426.0,1228819.0,61987054.0,713445624.0,350041385.0,57.0,23803.0,-1.0,25.0,534986.0,-1.0,9236402.0,13251.0,-1.0,4910579.0,2019,3,21,1
151.0,3120.0,24.71519262941942,254130819.0,82768.0,12570826.0,56.011192315622054,268797796.0,3273095.0,39383.0,14872630.0,106366054.0,3550397.0,54.00675407354013,66416.0,95.0,11.004644496648186,43042.0,34.0158414177409,93937303.0,37538.0,0.0,1388736.0,2020,2,28,0
64.0,2283.0,30.0,118835954.0,23373.0,9125370.0,-1.0,29487901.0,386863.0,40400.0,4048330.0,37952552.0,0.0,5.0,954.0,-1.0,-1.0,-1.0,3.0,6977653.0,1304.0,-1.0,399333.0,2023,10,13,1
64.0,3099.0,24.80041992514303,717202437.0,80289.0,19161838.0,70.99296437547717,213527195.0,1587764.0,107700.0,42476322.0,253170602.0,3039304.0,57.00444731565031,4112.0,249.0,-1.0,1607489.0,6.000076491354061,37604869.0,5455.0,0.0,556069.0,2020,11,27,1
867.0,3834.0,21.8,46945798.0,4120.0,5907064.0,70.0,50822146.0,474399.0,-1.0,-1.0,-1.0,298810189.0,-1.0,334.0,-1.0,-1.0,20798.0,4.0,-1.0,-1.0,-1.0,161457.0,2024,1,5,0
133.0,4487.0,19.7,19215365.0,5410.0,3554627.0,-1.0,97631.0,998.0,-1.0,0.0,-1.0,-1.0,8.0,59.0,-1.0,2.0,21624.0,2.0,165446.0,109.0,0.0,44349.0,2024,4,12,1
770.0,422.0,74.9,32435333.0,2141.0,18509359.0,76.0,57665106.0,1285063.0,550000.0,83742600.0,1059880600.0,5353152.0,1.0,-1.0,-1.0,0.0,0.0,8.0,28942.0,53.0,-1.0,264296.0,2024,3,8,0
133.0,2630.0,27.5,22715763.0,6606.0,6526571.0,0.0,3791463.0,74013.0,-1.0,-1.0,-1.0,381728.0,4.0,111.0,0.0,9.0,1201097.0,14.0,305314.0,512.0,0.0,155058.0,2024,4,12,1
868.0,833.0,53.088466625258555,806918358.0,152298.0,19863721.0,79.0136047225293,105278538.0,1053733.0,40106.0,22514603.0,251896836.0,3583107.0,0.0,2409.0,-1.0,2.0026298966870715,22675.0,3.0029996692508765,893116.0,8036.0,16338259.0,2322363.0,2021,12,10,0
64.0,3854.0,21.693790809640046,95925842.0,16712.0,10256270.0,0.0,28849994.0,317982.0,0.0,5399176.0,27249793.0,-1.0,3.98727541481212,24.0,-1.0,-1.0,171943.0,3.012789340735068,3655705.0,618.0,-1.0,77503.0,2023,10,13,1
869.0,3177.0,-1.0,31809079.0,3576.0,18976367.0,-1.0,10988995.0,145198.0,0.0,-1.0,-1.0,1742201888.0,11.0,48195.0,-1.0,0.0,12669277.0,30.0,18554159.0,1667.0,-1.0,722562.0,2023,11,30,0
298.0,1768.0,34.6,123113806.0,23659.0,5505641.0,61.0,227307854.0,698274.0,-1.0,0.0,-1.0,149539951.0,4.0,2825.0,0.0,-1.0,22833.0,13.0,-1.0,-1.0,-1.0,159702.0,2023,4,5,1
316.0,2270.0,30.0,1046848265.0,137023.0,33124854.0,68.0,585020723.0,3442407.0,273486.0,55726548.0,405625969.0,51232888.0,129.0,30641.0,87.0,43.0,173923.0,16.0,294611058.0,172101.0,26571481.0,9203307.0,2015,6,16,0
870.0,1172.0,43.8,693061510.0,73605.0,21529712.0,-1.0,1315371330.0,9042596.0,263379.0,6844512.0,81046643.0,278722746.0,56.0,11331.0,30.0,9.0,344693.0,-1.0,80895090.0,47467.0,-1.0,3179632.0,2019,4,18,1
871.0,994.0,48.2,184278.0,74.0,5010610.0,42.0,0.0,-1.0,63000.0,14587439.0,205181975.0,0.0,4.0,8.0,0.0,-1.0,-1.0,0.0,387.0,-1.0,-1.0,2840.0,2024,6,7,1
276.0,1724.0,35.198056371144176,286016224.0,26565.0,10803270.0,66.99036833366962,496270574.0,4490255.0,43300.0,26703316.0,232860888.0,168900715.0,17.979824099240048,3005.0,0.0,5.990211422854228,43550.0,29.998783391433545,645800.0,1252.0,-1.0,559921.0,2022,3,14,0
9.0,4074.0,21.1,1052473730.0,126251.0,30938220.0,-1.0,10990620.0,127032.0,822513.0,34368983.0,308797315.0,0.0,-1.0,28897.0,1.0,33.0,256100.0,22.0,363023813.0,129377.0,-1.0,4577263.0,2016,4,29,1
538.0,2696.0,27.1,23475715.0,2809.0,14222754.0,-1.0,21710598.0,476670.0,-1.0,3270800.0,27373700.0,648487.0,21.0,5417.0,120.0,14.0,176615.0,31.0,9313905.0,2075.0,1046901.0,164762.0,2024,3,1,1
872.0,2977.0,0.0,548333714.0,58410.0,13060330.0,77.0,191331224.0,1256178.0,91540.0,32004747.0,256819834.0,2267674.0,35.0,19.0,26.0,6.0,138828.0,0.0,252841658.0,89920.0,12131149.0,952624.0,2019,8,16,1
32.0,3623.0,22.605457635165095,382565051.0,85310.0,24209669.0,-1.0,121875542.0,986189.0,62502.0,17799186.0,123745488.0,1263721.0,55.002434772140205,25.0,24.0,14.008851810840298,71931.0,0.9878496365435264,26786493.0,21467.0,21223826.0,1222113.0,2019,11,21,0
873.0,932.0,49.9,142512477.0,23828.0,9380794.0,72.0,56277759.0,436896.0,100195.0,10946988.0,109014578.0,727842762.0,-1.0,202432.0,7.0,4.0,177002.0,18.0,71730881.0,10200.0,3516110.0,549127.0,2023,3,17,0
654.0,1392.0,39.7,444613276.0,56678.0,17366565.0,-1.0,328723503.0,1532631.0,115997.0,13349051.0,179088549.0,379795695.0,29.0,10234.0,132.0,7.0,3362387.0,7.0,3312988.0,3813.0,0.0,872227.0,2022,6,3,0
847.0,4190.0,20.7,50471076.0,29417.0,28537805.0,65.0,6874694.0,138715.0,1161.0,228301.0,2893271.0,0.0,19.0,6190.0,165.0,11.0,28211.0,-1.0,43293.0,142.0,0.0,437498.0,2023,7,7,0
290.0,1285.0,41.5,572602278.0,80064.0,39873526.0,76.0,115201405.0,1469402.0,11434.0,17523049.0,104843270.0,2139270640.0,53.0,5214.0,33.0,33.0,1444349.0,-1.0,4031121.0,8582.0,7208492.0,1521109.0,2022,7,21,0
874.0,153.0,122.8285689083292,77757035.0,3407.0,35428519.0,80.98499620616911,100148771.0,2531168.0,99900.0,46645177.0,366905484.0,24981456.0,26.99061955816678,1861.0,51.0,2.0154655587654093,151901.0,19.981836193982094,63300.0,98.0,-1.0,173263.0,2024,4,26,0
875.0,4279.0,-1.0,333141510.0,89320.0,8824592.0,66.0,598853994.0,8509686.0,27645.0,10827772.0,95172888.0,5354323.0,5.0,26.0,0.0,5.0,22479.0,-1.0,13402631.0,23519.0,-1.0,2175482.0,2017,9,5,1
876.0,3033.0,25.2,415532384.0,143461.0,18462768.0,-1.0,182358671.0,2007300.0,47600.0,15330245.0,130747276.0,3244559.0,26.0,1104.0,2.0,14.0,167567.0,3.0,17429773.0,9449.0,-1.0,855833.0,2019,12,27,1
877.0,2637.0,27.395517284667854,15352061.0,639.0,5601320.0,71.99885283691717,11854252.0,76636.0,0.0,0.0,-1.0,-1.0,11.996567511840217,390.0,0.0,1.9946030906909902,1581911.0,0.0,-1.0,0.0,0.0,130733.0,2024,5,15,0
580.0,2384.0,29.2,949651805.0,141296.0,23238086.0,72.0,182719598.0,2055406.0,217707.0,69515791.0,529467091.0,104.0,69.0,364.0,14.0,31.0,290595.0,-1.0,292789841.0,101658.0,-1.0,13315971.0,2017,11,30,1
552.0,2599.0,0.0,77403728.0,13507.0,6358959.0,-1.0,5768907.0,96404.0,-1.0,268900.0,1600000.0,453047.0,0.0,500.0,0.0,4.0,58110.0,-1.0,-1.0,-1.0,0.0,139433.0,2024,2,9,1
878.0,987.0,48.4,229120157.0,11931.0,7972917.0,-1.0,136914720.0,1023397.0,1589944.0,378055132.0,5604886674.0,45212529.0,0.0,3334.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,154129.0,2023,5,18,0
374.0,3589.0,-1.0,22463244.0,2291.0,2406268.0,73.0,2237688.0,147286.0,-1.0,111800.0,272100.0,-1.0,6.0,985.0,-1.0,3.0,1686021.0,1.0,98723.0,229.0,-1.0,86524.0,2024,5,10,1
105.0,836.0,53.1,1285518117.0,221749.0,47461150.0,-1.0,606135388.0,5429579.0,24013.0,9483657.0,72297780.0,42301836.0,-1.0,73534.0,92.0,33.0,200166.0,35.0,377326561.0,178350.0,0.0,3638588.0,2019,1,24,1
879.0,2729.0,26.9,47325533.0,11423.0,1899926.0,54.0,585319992.0,2136542.0,5161110.0,484259534.0,6695334604.0,-1.0,3.0,6147.0,13.0,-1.0,428.0,-1.0,328189.0,11258.0,-1.0,580948.0,2018,4,15,0
484.0,2222.0,30.4,2194935773.0,345119.0,97808878.0,75.0,1360758976.0,9892246.0,69588.0,1476678.0,20114190.0,339086425.0,252.0,166938.0,0.0,127.0,3101373.0,75.0,804134471.0,703535.0,0.0,10419522.0,2002,10,29,1
880.0,1494.0,-1.0,1265397717.0,175809.0,81950675.0,80.0,1864674236.0,16322948.0,102425.0,69075817.0,437246025.0,569428484.0,132.0,130026.0,244.0,0.0,674257.0,-1.0,371873876.0,841626.0,-1.0,7288548.0,2011,1,1,0
145.0,3721.0,22.19222916281085,132811353.0,12970.0,4805498.0,0.0,53670834.0,569439.0,516300.0,12432832.0,163703206.0,-1.0,8.995514662657424,4052.0,18.0,4.005617175066386,79090.0,19.997500193059693,27113778.0,7037.0,-1.0,212091.0,2023,2,23,0
881.0,259.0,0.0,2300838.0,543.0,19016.0,-1.0,3060919074.0,6319360.0,1690.0,50237.0,4527607.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,16965.0,2020,10,20,0
81.0,862.0,52.3,166168092.0,5004.0,25607992.0,78.0,16423009.0,244859.0,0.0,815500.0,7202700.0,49401469.0,38.0,366.0,54.0,0.0,2143866.0,43.0,2890486.0,4515.0,0.0,116673.0,2024,4,18,0
882.0,3195.0,24.4,142352659.0,80632.0,7222942.0,-1.0,105833149.0,819235.0,46229.0,11821844.0,129897849.0,19542904.0,96.0,9295.0,85.0,12.0,152415.0,0.0,5024541.0,1981.0,5273813.0,2768798.0,2021,6,10,1
410.0,4243.0,0.0,687212492.0,158127.0,52673092.0,74.0,830074389.0,3735861.0,112554.0,51638369.0,388454078.0,264030016.0,49.0,1411.0,199.0,31.0,46407.0,11.0,323641777.0,173661.0,15618720.0,10452280.0,2009,1,1,0
883.0,3315.0,23.8,5698784.0,846.0,15037150.0,67.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,21.0,221.0,-1.0,6.0,2866896.0,36.0,0.0,0.0,32892.0,11519.0,2024,6,6,1
26.0,2890.0,-1.0,1015965940.0,125348.0,27076169.0,-1.0,530807213.0,3439489.0,515202.0,51866413.0,445032303.0,14016821.0,56.0,5219.0,68.0,37.0,270027.0,3.0,71957016.0,35326.0,7071878.0,3869271.0,2016,11,25,1
391.0,236.0,101.39171313594167,1353028938.0,160122.0,52701166.0,73.00567958897973,3207187334.0,16913257.0,1190870.0,26028684.0,319615777.0,709817334.0,183.98366821360207,93382.0,363.0,87.01690103123846,1544771.0,45.985944267413124,136354917.0,69412.0,0.0,13340067.0,2019,1,24,0
104.0,4257.0,20.40099164691602,428233003.0,2814.0,926379.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,30.001991531016074,18.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,2024,1,12,0
84.0,250.0,97.6,503574147.0,79679.0,43648353.0,75.0,90349145.0,902237.0,20078.0,8878995.0,134469226.0,476594485.0,94.0,369794.0,678.0,-1.0,564291.0,-1.0,41533233.0,7841.0,3201843.0,2334089.0,2023,4,14,1
884.0,1823.0,34.09220213816321,208410725.0,14238.0,8924766.0,65.99685983176482,117750348.0,1330374.0,496900.0,14803092.0,327071314.0,85756632.0,0.0,597.0,-1.0,1.0258663955651854,1097.0,15.998115197723656,4121.0,18.0,-1.0,242339.0,2023,6,22,0
885.0,2978.0,-1.0,14289955.0,745.0,4805106.0,71.0,10933199.0,73479.0,-1.0,0.0,-1.0,-1.0,4.0,268.0,0.0,2.0,16378.0,-1.0,-1.0,0.0,-1.0,61976.0,2024,5,17,0
886.0,2508.0,28.3,172602494.0,38926.0,14426720.0,-1.0,122947771.0,1241098.0,312400.0,143003405.0,1722398168.0,12348511.0,-1.0,76.0,0.0,18.0,1950340.0,5.0,-1.0,0.0,-1.0,0.0,2022,12,6,1
552.0,4003.0,21.3,1102322992.0,191719.0,29522697.0,-1.0,98389487.0,1056464.0,35675.0,34872507.0,243179588.0,18942.0,88.0,853.0,60.0,17.0,200329.0,25.0,105323044.0,60013.0,-1.0,3413462.0,2016,4,1,1
190.0,306.0,-1.0,1199270601.0,161574.0,48493190.0,69.0,879051516.0,10069968.0,8992493.0,687678447.0,5494376938.0,745421859.0,295.0,1309.0,531.0,-1.0,1309139.0,72.0,110184400.0,176348.0,-1.0,10741166.0,2019,11,7,1
70.0,274.0,93.9,2262490403.0,179865.0,89518199.0,0.0,1903198886.0,22206277.0,3040090.0,282688098.0,2620954252.0,2185559044.0,220.0,176589.0,945.0,87.0,1044537.0,76.0,301142482.0,409686.0,-1.0,7983512.0,2019,1,18,1
887.0,1982.0,32.39636944591295,389915082.0,101681.0,12962599.0,65.99690638798519,12456282.0,162382.0,787994.0,412779417.0,3623326028.0,26683.0,56.99541156861043,67375.0,1665.0,9.010241520772995,48700.0,22.013244048066518,106214243.0,30063.0,0.0,1518022.0,2021,5,6,1
888.0,2669.0,27.294257906374217,247462687.0,55580.0,12451213.0,61.005735937537686,76319678.0,1242250.0,881035.0,270293066.0,1691904373.0,33255959.0,25.986496526583796,937.0,0.0,4.988207269618975,4470.0,8.01241733217417,3787909.0,12036.0,17109367.0,3937642.0,2021,4,23,0
870.0,2952.0,0.0,266525796.0,49242.0,13991180.0,57.01519555932781,195376978.0,1221210.0,1345600.0,137030763.0,1268200579.0,8141977.0,37.011591647897426,12713.0,23.0,7.980919046854742,36046.0,16.980598312243636,19618476.0,3164.0,0.0,647891.0,2021,4,15,0
0.0,4464.0,19.7,803983295.0,106924.0,55494559.0,72.0,365027836.0,3784864.0,607082.0,245258586.0,1514260404.0,220590518.0,85.0,20918.0,0.0,50.0,348146.0,3.0,33914425.0,41555.0,588731.0,3541704.0,2016,10,28,0
889.0,1334.0,-1.0,111408880.0,17345.0,11402769.0,-1.0,92538511.0,602552.0,0.0,0.0,0.0,448644270.0,13.012694492644203,10.0,0.0,19.99278798252211,593174.0,12.992048328510947,463.0,-1.0,-1.0,234008.0,2023,11,29,1
890.0,2888.0,26.0,203417763.0,41522.0,3635691.0,66.0,69712050.0,939096.0,624819.0,85472081.0,686244417.0,1916679817.0,12.0,18320.0,111.0,2.0,3773.0,7.0,43710605.0,11796.0,0.0,885217.0,2022,4,15,0
639.0,1470.0,38.2,432315500.0,95756.0,16692750.0,59.0,161619855.0,1879161.0,5017600.0,146241546.0,1119929038.0,6676480.0,38.0,44945.0,202.0,11.0,9718.0,0.0,85830613.0,38488.0,0.0,1172142.0,2019,9,27,1
773.0,4053.0,21.2,204337911.0,29832.0,6210430.0,65.0,640084081.0,3105166.0,332100.0,16093699.0,157858644.0,126606682.0,9.0,280.0,1.0,1.0,4402.0,-1.0,5137832.0,3618.0,-1.0,1005751.0,2019,6,3,1
891.0,2360.0,29.4,137276005.0,9079.0,26226576.0,72.0,73127958.0,395431.0,-1.0,494473.0,8230779.0,474943607.0,-1.0,3128.0,-1.0,43.0,4550743.0,0.0,6858.0,0.0,-1.0,118848.0,2023,11,23,0
892.0,3548.0,22.8,1407382497.0,357484.0,72604627.0,78.0,1211241854.0,10819604.0,337277.0,152628012.0,1396761942.0,519221456.0,18.0,126129.0,172.0,-1.0,1995709.0,90.0,0.0,0.0,0.0,-1.0,2005,5,23,0
893.0,4346.0,20.1,507842421.0,98352.0,18781944.0,63.0,75958373.0,1188192.0,1166035.0,214836760.0,1350079629.0,11166885.0,56.0,0.0,0.0,23.0,106019.0,2.0,11096440.0,42030.0,0.0,1260838.0,2019,6,22,1
693.0,1698.0,35.5,51812189.0,8222.0,25527895.0,0.0,5532480.0,53236.0,0.0,0.0,0.0,1223.0,15.0,112608.0,-1.0,0.0,6046803.0,28.0,8341.0,-1.0,0.0,757281.0,2023,11,10,0
894.0,110.0,145.3,2014959725.0,354831.0,87942438.0,70.0,1003346208.0,16856186.0,1750366.0,915814897.0,9558947943.0,3191316960.0,360.0,245228.0,925.0,109.0,3242122.0,74.0,75167268.0,96430.0,0.0,12693846.0,2021,7,23,1
875.0,3785.0,22.004898653088386,219841054.0,71843.0,10101641.0,0.0,128686770.0,2638466.0,942400.0,98450996.0,1206875855.0,19927196.0,3.0118402651241816,9.0,9.0,0.9982752882810686,18907.0,-1.0,7734384.0,6674.0,-1.0,1998537.0,2020,10,21,1
293.0,1438.0,38.8,729825680.0,155380.0,26351002.0,62.0,286183927.0,2353107.0,33462.0,5970654.0,63035109.0,222320277.0,0.0,65842.0,101.0,37.0,721934.0,26.0,63014064.0,21492.0,40918654.0,2792929.0,2019,5,23,1
895.0,2265.0,30.1,635393773.0,56371.0,12074505.0,0.0,575220523.0,4408507.0,487927.0,11620804.0,84632348.0,111825857.0,-1.0,135173.0,522.0,11.0,31796.0,0.0,420836751.0,208908.0,0.0,4213886.0,2017,6,2,0
10.0,1610.0,36.5,188249146.0,18003.0,4851271.0,72.0,47301413.0,809460.0,-1.0,-1.0,0.0,0.0,3.0,6.0,-1.0,2.0,394861.0,-1.0,948933.0,389.0,110733209.0,1460302.0,2020,6,5,0
896.0,93.0,161.0,255076355.0,11500.0,90584540.0,86.0,202206901.0,2596912.0,0.0,57656713.0,506476590.0,273521596.0,67.0,4716.0,137.0,9.0,423666.0,44.0,220481.0,1207.0,556784.0,659825.0,2024,3,25,0
639.0,167.0,116.7,1638836101.0,272933.0,50425049.0,70.0,1170441361.0,13667470.0,5241838.0,364560431.0,3869815694.0,201859518.0,216.0,298661.0,62.0,0.0,1699879.0,47.0,245618280.0,272002.0,-1.0,7646337.0,2020,4,17,1
733.0,3628.0,22.5,383570519.0,111710.0,19093657.0,0.0,25031987.0,409300.0,96178.0,50379871.0,332001686.0,67641.0,-1.0,13.0,-1.0,4.0,59180.0,-1.0,2019419.0,3941.0,21158083.0,914081.0,2019,12,19,0
897.0,3760.0,-1.0,68110254.0,5563.0,9739787.0,62.0,220238857.0,1027402.0,293100.0,10599831.0,175981880.0,203704889.0,13.0,35.0,-1.0,25.0,498753.0,2.0,678.0,0.0,-1.0,71663.0,2022,10,27,0
898.0,2479.0,28.6,0.0,14.0,690.0,-1.0,456529791.0,536208.0,-1.0,-1.0,-1.0,0.0,0.0,102.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,476.0,2022,9,1,1
899.0,4192.0,20.6,81632951.0,14438.0,9855635.0,-1.0,10815357.0,155660.0,6047.0,4287181.0,42031379.0,-1.0,6.0,13292.0,0.0,13.0,137275.0,1.0,69038.0,117.0,-1.0,500124.0,2023,10,17,0
900.0,1560.0,-1.0,541468772.0,85006.0,18024271.0,67.0,1216222199.0,4076269.0,305900.0,27834409.0,269813115.0,111170885.0,0.0,666.0,0.0,1.0,51411.0,4.0,10427953.0,4466.0,-1.0,1768304.0,2018,8,4,0
853.0,235.0,101.4,186579651.0,45668.0,6252506.0,62.0,231699320.0,1670867.0,249537.0,11127302.0,117325107.0,533205544.0,43.0,200850.0,717.0,4.0,290227.0,9.0,111316408.0,71027.0,25797478.0,2561322.0,2023,2,17,0
241.0,2308.0,0.0,136999598.0,2515.0,1614193.0,57.0,352276536.0,848233.0,-1.0,-1.0,-1.0,38327211.0,-1.0,4630.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,772708.0,2022,11,11,0
17.0,39.0,221.09427413801336,759998727.0,188142.0,80392612.0,79.97951628885224,94699547.0,1222012.0,1237229.0,311252391.0,3281790327.0,140623676.0,-1.0,265291.0,4003.0,40.00695296097651,2225409.0,87.9966372638292,64456799.0,20518.0,33130829.0,3945184.0,2023,6,15,1
901.0,4146.0,20.806175211621778,488253341.0,108963.0,14479778.0,0.0,100109974.0,1553178.0,30990.0,14133727.0,89767528.0,9762188.0,44.005854234087415,1100.0,0.0,23.005006448574864,129806.0,5.017586584316482,16247484.0,11503.0,0.0,-1.0,2020,6,12,0
902.0,1539.0,0.0,5866282.0,3514.0,462009.0,-1.0,11793478.0,230150.0,12815028.0,3448214061.0,38373644011.0,994101.0,-1.0,961.0,-1.0,2.0253530162883617,43501.0,0.0,24606.0,1733.0,-1.0,903944.0,2018,8,15,0
190.0,895.0,51.0,603196133.0,97704.0,24305145.0,0.0,265715680.0,3742969.0,1300477.0,823930204.0,7709942104.0,125603487.0,55.0,228888.0,4500.0,17.0,198575.0,8.0,53920294.0,27170.0,-1.0,2436551.0,2021,6,25,1
639.0,3343.0,-1.0,70418045.0,19968.0,17088080.0,60.0,39812848.0,590392.0,292327.0,95802273.0,767711351.0,82291.0,-1.0,6994.0,2355.0,4.0,45507.0,-1.0,18424276.0,9562.0,0.0,519634.0,2023,5,5,1
903.0,2654.0,-1.0,88014813.0,16418.0,4788967.0,66.0,53097639.0,393538.0,99500.0,3276455.0,26517142.0,118125080.0,10.0,6432.0,-1.0,15.0,5475765.0,12.0,13.0,-1.0,410078.0,541305.0,2023,9,15,1
904.0,964.0,49.2,1654956613.0,177834.0,80060384.0,77.0,2989286684.0,19870174.0,4479720.0,848530861.0,8594414469.0,1579447076.0,94.0,88803.0,66.0,0.0,114244.0,46.0,0.0,-1.0,68.0,15974659.0,2011,10,18,0
190.0,21.0,-1.0,1065399331.0,170890.0,121712197.0,78.00053847342159,240970670.0,2749668.0,3091732.0,652428798.0,7095564106.0,1063591802.0,-1.0,400899.0,273.0,0.0,13718632.0,-1.0,70291476.0,49111.0,-1.0,7559816.0,2023,8,4,0
28.0,465.0,71.4,343556188.0,53783.0,14916823.0,69.0,78559130.0,611379.0,30806.0,18533179.0,268283723.0,350881548.0,0.0,641638.0,220.0,25.0,1291476.0,39.0,36438448.0,3704.0,-1.0,3723951.0,2022,9,9,0
905.0,3021.0,25.3,44316864.0,24103.0,5837265.0,-1.0,10388436.0,105979.0,0.0,0.0,-1.0,11253019.0,6.0,136.0,-1.0,9.0,285929.0,0.0,45325.0,84.0,2847220.0,261966.0,2023,9,15,0
778.0,1994.0,0.0,558538.0,63.0,2483.0,29.993924319551656,42031.0,71.0,2800023.0,27762133.0,557643224.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2023,1,3,0
199.0,4164.0,20.8,137924605.0,30692.0,2764081.0,62.0,192748584.0,1699888.0,80511.0,23471473.0,142222723.0,277558051.0,26.0,72494.0,91.0,1.0,-1.0,9.0,75417301.0,47758.0,-1.0,748828.0,2021,3,24,1
906.0,2919.0,25.799168760785403,136709117.0,28764.0,62770976.0,73.00460203699163,5623146.0,62157.0,1046.0,438190.0,11060327.0,3380195.0,33.98327684968989,17195.0,-1.0,71.99007569328496,1464103.0,16.00679068436353,0.0,0.0,0.0,1065826.0,2023,7,28,0
81.0,1264.0,42.1,165611453.0,4418.0,21928475.0,78.0,9873283.0,96083.0,0.0,774900.0,6383500.0,-1.0,34.0,323.0,-1.0,7.0,79183.0,54.0,1431013.0,1158.0,0.0,79964.0,2024,4,18,0
907.0,3605.0,22.592318773488742,26036782.0,13038.0,16595457.0,0.0,4008686.0,45996.0,-1.0,0.0,-1.0,0.0,4.99683358427725,810.0,36.0,0.0,520010.0,-1.0,0.0,0.0,1921607.0,417318.0,2023,12,13,0
208.0,3773.0,-1.0,42067554.0,4380.0,426039.0,53.998804551074194,698286046.0,7544844.0,78400.0,666432.0,7829359.0,156384597.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,125809.0,2020,7,7,0
235.0,2339.0,29.497005110922,9428361.0,1095.0,21925889.0,70.99160318383146,1902586.0,62041.0,0.0,0.0,0.0,0.0,13.007335661028483,85.0,-1.0,5.997768401383633,77312.0,44.994836375872644,582602.0,56.0,132149.0,57380.0,2024,5,31,0
759.0,4091.0,21.0,173242.0,19.0,378669.0,-1.0,7618257.0,63190.0,226.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2218.0,115.0,-1.0,3079.0,2024,5,31,0
660.0,1114.0,45.1,418181065.0,67858.0,17377077.0,76.0,87097570.0,675742.0,79800.0,21397764.0,155757311.0,3034510.0,14.0,374.0,-1.0,17.0,190364.0,0.0,4424141.0,8503.0,7784284.0,1272704.0,2022,12,8,0
908.0,3147.0,24.601049926182156,253490559.0,78414.0,9539906.0,20.000676030677244,157050046.0,2249067.0,4715901.0,389010308.0,4610799658.0,3057202.0,16.013503617394207,8106.0,59.0,8.984349446280225,3638.0,2.9993489789683743,70579414.0,71144.0,-1.0,2770196.0,2017,8,11,0
470.0,4251.0,20.5,361382812.0,27358.0,7905495.0,64.0,607728749.0,5763424.0,45456.0,31985856.0,277620586.0,77718925.0,32.0,1147.0,8.0,7.0,65007.0,12.0,2155171.0,5260.0,-1.0,392812.0,2019,9,23,0
